region,province,confirmed,deaths,recovered
REPATRIATE,SAMAR (WESTERN SAMAR),5,0,5
REPATRIATE,SARANGANI,4,0,3
REPATRIATE,SIQUIJOR,1,0,1
REPATRIATE,SORSOGON,3,0,2
REPATRIATE,SOUTH COTABATO,11,0,8
REPATRIATE,SOUTHERN LEYTE,14,0,11
REPATRIATE,SULTAN KUDARAT,15,0,10
REPATRIATE,SURIGAO DEL NORTE,30,0,29
REPATRIATE,SURIGAO DEL SUR,13,0,13
REPATRIATE,TARLAC,13,0,13
REPATRIATE,ZAMBALES,7,0,7
REPATRIATE,ZAMBOANGA DEL NORTE,3,0,3
REPATRIATE,ZAMBOANGA DEL SUR,34,0,27
REPATRIATE,ZAMBOANGA SIBUGAY,2,0,0
Region I: Ilocos Region,ILOCOS NORTE,24,0,11
Region I: Ilocos Region,ILOCOS SUR,38,0,13
Region I: Ilocos Region,LA UNION,96,8,44
Region I: Ilocos Region,PANGASINAN,274,9,135
Region II: Cagayan Valley,CAGAYAN,150,0,89
Region II: Cagayan Valley,ISABELA,144,0,86
Region II: Cagayan Valley,NUEVA VIZCAYA,30,1,14
Region II: Cagayan Valley,QUIRINO,2,0,0
Region III: Central Luzon,AURORA,5,0,0
Region III: Central Luzon,BATAAN,372,7,245
Region III: Central Luzon,BULACAN,1469,30,812
Region III: Central Luzon,NUEVA ECIJA,210,4,119
Region III: Central Luzon,PAMPANGA,404,13,207
Region III: Central Luzon,TARLAC,99,5,58
Region III: Central Luzon,ZAMBALES,107,4,56
Region IV-A: CALABARZON,BATANGAS,1032,31,553
Region IV-A: CALABARZON,CAVITE,3030,41,1262
Region IV-A: CALABARZON,LAGUNA,3808,35,1631
Region IV-A: CALABARZON,QUEZON,338,9,180
Region IV-A: CALABARZON,RIZAL,2619,55,1248
Region IV-B: MIMAROPA,MARINDUQUE,14,0,11
Region IV-B: MIMAROPA,OCCIDENTAL MINDORO,66,1,55
Region IV-B: MIMAROPA,ORIENTAL MINDORO,74,4,33
Region IV-B: MIMAROPA,PALAWAN,93,1,63
Region IV-B: MIMAROPA,ROMBLON,23,0,9
Region IX: Zamboanga Peninsula,CITY OF ISABELA (NOT A PROVINCE),45,0,36
Region IX: Zamboanga Peninsula,ZAMBOANGA DEL NORTE,52,0,33
Region IX: Zamboanga Peninsula,ZAMBOANGA DEL SUR,676,17,434
Region IX: Zamboanga Peninsula,ZAMBOANGA SIBUGAY,31,0,23
Region V: Bicol Region,ALBAY,170,4,104
Region V: Bicol Region,CAMARINES NORTE,27,1,17
Region V: Bicol Region,CAMARINES SUR,194,1,115
Region V: Bicol Region,CATANDUANES,16,0,8
Region V: Bicol Region,MASBATE,71,0,22
Region V: Bicol Region,SORSOGON,37,1,13
Region VI: Western Visayas,AKLAN,28,0,14
Region VI: Western Visayas,ANTIQUE,48,0,30
Region VI: Western Visayas,CAPIZ,76,2,34
Region VI: Western Visayas,GUIMARAS,33,0,23
Region VI: Western Visayas,ILOILO,595,11,356
Region VI: Western Visayas,NEGROS OCCIDENTAL,710,5,318
Region VII: Central Visayas,BOHOL,174,5,97
Region VII: Central Visayas,CEBU,16161,659,11514
Region VII: Central Visayas,NEGROS ORIENTAL,136,3,82
Region VII: Central Visayas,SIQUIJOR,10,0,2
Region VIII: Eastern Visayas,BILIRAN,32,1,24
Region VIII: Eastern Visayas,EASTERN SAMAR,9,0,3
Region VIII: Eastern Visayas,LEYTE,481,0,368
Region VIII: Eastern Visayas,NORTHERN SAMAR,31,0,20
Region VIII: Eastern Visayas,SAMAR (WESTERN SAMAR),193,1,117
Region VIII: Eastern Visayas,SOUTHERN LEYTE,111,0,84
Region X: Northern Mindanao,BUKIDNON,74,0,46
Region X: Northern Mindanao,CAMIGUIN,5,0,4
Region X: Northern Mindanao,LANAO DEL NORTE,166,3,96
Region X: Northern Mindanao,MISAMIS OCCIDENTAL,92,1,60
Region X: Northern Mindanao,MISAMIS ORIENTAL,244,7,133
Region XI: Davao Region,DAVAO DE ORO,97,1,52
Region XI: Davao Region,DAVAO DEL NORTE,125,4,70
Region XI: Davao Region,DAVAO DEL SUR,975,38,652
Region XI: Davao Region,DAVAO OCCIDENTAL,32,2,4
Region XI: Davao Region,DAVAO ORIENTAL,88,1,43
Region XII: SOCCSKSARGEN,COTABATO (NORTH COTABATO),65,1,35
Region XII: SOCCSKSARGEN,COTABATO CITY (NOT A PROVINCE),41,0,29
Region XII: SOCCSKSARGEN,SARANGANI,64,0,24
Region XII: SOCCSKSARGEN,SOUTH COTABATO,125,0,53
Region XII: SOCCSKSARGEN,SULTAN KUDARAT,47,2,23
